主款標記,StyleBookID,貼標款,顏色,貼標SKU,款主圖,分色主圖,平拍圖
1,2022092943207027,AB17717,杏,AB17717-2-S,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@CB-T4-499B544E3EB47EFB11C5.png
0,2022092943207027,BA6833,象牙白,BA6833-1-S,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-T4-9629FDA17C64A4CAC997.png
0,2022092943207027,AB17717,杏,AB17717-2-S,https://image.obdesign.com.tw/catalog/products/FA2645/FA2645@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@CB-T4-499B544E3EB47EFB11C5.png
0,2022092943207027,BA6833,象牙白,BA6833-1-S,https://image.obdesign.com.tw/catalog/products/FA2645/FA2645@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-T4-9629FDA17C64A4CAC997.png
0,2022092943207027,FA2645,駝,FA2645-4-M,https://image.obdesign.com.tw/catalog/products/AB17717/AB17717@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2645/FA2645@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2645/FA2645@CB-T4-AF9FD7ED2C7466F99EAC.png
1,2022092943669497,KL1457,深灰,KL1457-2-M,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@CB-T4-4C50ED15B3A4144BCDF4.png
0,2022092943669497,KL1201,軍綠,KL1201-2-M,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1201/KL1201@CB-2-1.jpg,
0,2022092943669497,KL1443,黑,KL1443-1-M,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1443/KL1443@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1443/KL1443@CB-T4-C7F3E1350CA4D109DB98.png
1,2022092945099818,AB17816,大象灰,AB17816-1-S,https://image.obdesign.com.tw/catalog/products/AB17816/AB17816@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17816/AB17816@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17816/AB17816@CB-T4-900459051344B79A1D1F.png
1,2022092945099818,BA6954,黑,BA6954-1-F,https://image.obdesign.com.tw/catalog/products/BA6954/BA6954@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6954/BA6954@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6954/BA6954@CB-T4-BFA9B6F0CD14D4AAEDA7.png
0,2022092945099818,BA6954,黑,BA6954-1-F,https://image.obdesign.com.tw/catalog/products/AB17816/AB17816@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6954/BA6954@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6954/BA6954@CB-T4-BFA9B6F0CD14D4AAEDA7.png
0,2022092945099818,AB17816,大象灰,AB17816-1-S,https://image.obdesign.com.tw/catalog/products/BA6954/BA6954@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17816/AB17816@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17816/AB17816@CB-T4-900459051344B79A1D1F.png
1,2022092945891440,KL1448,褐,KL1448-2-M,https://image.obdesign.com.tw/catalog/products/KL1448/KL1448@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1448/KL1448@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1448/KL1448@CB-T4-C8256A053974CC69EE43.png
0,2022092945891440,KL1191,橙黃,KL1191-1-M,https://image.obdesign.com.tw/catalog/products/KL1448/KL1448@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1191/KL1191@CB-1-1.jpg,
0,2022092945891440,KL1202,丹寧藍,KL1202-2-M,https://image.obdesign.com.tw/catalog/products/KL1448/KL1448@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1202/KL1202@CB-2-1.jpg,
1,2022092948146114,KL1479,杏,KL1479-1-F,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@CB-T4-2029C4538E84DD4B4A30.png
0,2022092948146114,KL1239,靛藍,KL1239-1-M,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1239/KL1239@CB-1-1.jpg,
1,2022092952830315,KL1425,黑,KL1425-1-M,https://image.obdesign.com.tw/catalog/products/KL1425/KL1425@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1425/KL1425@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1425/KL1425@CB-T4-D577633DF784CB3A9646.png
0,2022092952830315,KL1468,芥黃,KL1468-2-M,https://image.obdesign.com.tw/catalog/products/KL1425/KL1425@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1468/KL1468@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1468/KL1468@CB-T4-0CF895673B446BC967D1.png
1,2022092953053280,QA1597,橘,QA1597-1-110,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@CB-T4-D3181B171134B0AB3D2B.png
0,2022092953053280,ZQ0034,酪梨綠,ZQ0034-2-F,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@1.jpg,https://image.obdesign.com.tw/catalog/products/ZQ0034/ZQ0034@CB-2-1.jpg,
1,2022092953244499,KL1474,卡其,KL1474-2-F,https://image.obdesign.com.tw/catalog/products/KL1474/KL1474@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1474/KL1474@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1474/KL1474@CB-T4-2714F26D0704BB59A40E.png
0,2022092953244499,KL1444,灰綠,KL1444-3-M,https://image.obdesign.com.tw/catalog/products/KL1474/KL1474@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1444/KL1444@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1444/KL1444@CB-T4-475C1EAB7644A82A30F6.png
0,2022092953244499,KL1207,淺迷彩,KL1207-1-M,https://image.obdesign.com.tw/catalog/products/KL1474/KL1474@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1207/KL1207@CB-1-1.jpg,
1,2022092953404780,KL1479,杏,KL1479-1-F,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@CB-T4-2029C4538E84DD4B4A30.png
0,2022092953404780,KL1235,深綠,KL1235-1-M,https://image.obdesign.com.tw/catalog/products/KL1479/KL1479@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1235/KL1235@CB-1-1.jpg,
1,2022092954450809,DA9474,象牙白,DA9474-1-S,https://image.obdesign.com.tw/catalog/products/DA9474/DA9474@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9474/DA9474@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9474/DA9474@CB-T4-46F57CBF6274D288F9CE.png
1,2022092954904731,KL1440,軍綠,KL1440-2-M,https://image.obdesign.com.tw/catalog/products/KL1440/KL1440@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1440/KL1440@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1440/KL1440@CB-T4-F833A1206A94CECBE1E1.png
0,2022092954904731,KL1437,土黃,KL1437-2-M,https://image.obdesign.com.tw/catalog/products/KL1440/KL1440@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1437/KL1437@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1437/KL1437@CB-T4-6F32EC5A280490D81E0D.png
1,2022092955268793,ZC2748,金,ZC2748-1-F,https://image.obdesign.com.tw/catalog/products/ZC2748/ZC2748@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2748/ZC2748@CB-1-1.jpg,
1,2022092955268793,AB16345,灰粉紫,AB16345-1-S,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@CB-T4-3BDB9DDDF6D4BA7B8E83.png
0,2022092955268793,ZC2748,金,ZC2748-1-F,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2748/ZC2748@CB-1-1.jpg,
0,2022092955268793,ZC2750,黑,ZC2750-1-F,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2750/ZC2750@CB-1-1.jpg,
0,2022092955268793,CA2667,黑,CA2667-1-F,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@CB-T4-0098E1A8C2F41898E086.png
0,2022092955268793,ZC2750,黑,ZC2750-1-F,https://image.obdesign.com.tw/catalog/products/ZC2748/ZC2748@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2750/ZC2750@CB-1-1.jpg,
0,2022092955268793,CA2667,黑,CA2667-1-F,https://image.obdesign.com.tw/catalog/products/ZC2748/ZC2748@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@CB-T4-0098E1A8C2F41898E086.png
0,2022092955268793,AB16345,灰粉紫,AB16345-1-S,https://image.obdesign.com.tw/catalog/products/ZC2748/ZC2748@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB16345/AB16345@CB-T4-3BDB9DDDF6D4BA7B8E83.png
1,2022092960110425,FA2617,灰紫,FA2617-2-M,https://image.obdesign.com.tw/catalog/products/FA2617/FA2617@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2617/FA2617@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2617/FA2617@CB-T4-51DD939837C4FAB8742E.png
1,2022092961249578,CA2667,卡其杏,CA2667-2-M,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@1.jpg,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@CB-T4-90C2ECD4E2A4D4488852.png
0,2022092961249578,FA2680,咖啡,FA2680-3-F,https://image.obdesign.com.tw/catalog/products/CA2667/CA2667@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2680/FA2680@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2680/FA2680@CB-T4-7FA83CD00C34DC882593.png
1,2022092964364870,BA6952,薰衣草紫,BA6952-3-S,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@CB-T4-1FAD814AFE04F698ED56.png
1,2022092964364870,AB17817,薰衣草紫,AB17817-3-S,https://image.obdesign.com.tw/catalog/products/AB17817/AB17817@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17817/AB17817@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17817/AB17817@CB-T4-089705839B341949F64E.png
0,2022092964364870,AB17817,薰衣草紫,AB17817-3-S,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17817/AB17817@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17817/AB17817@CB-T4-089705839B341949F64E.png
0,2022092964364870,BA6952,薰衣草紫,BA6952-3-S,https://image.obdesign.com.tw/catalog/products/AB17817/AB17817@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@CB-3-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6952/BA6952@CB-T4-1FAD814AFE04F698ED56.png
1,2022092966865706,KL1457,深灰,KL1457-2-M,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@CB-T4-4C50ED15B3A4144BCDF4.png
0,2022092966865706,KL1443,黑,KL1443-1-M,https://image.obdesign.com.tw/catalog/products/KL1457/KL1457@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1443/KL1443@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1443/KL1443@CB-T4-C7F3E1350CA4D109DB98.png
1,2022092970316056,BA6957,丹寧藍,BA6957-2-S,https://image.obdesign.com.tw/catalog/products/BA6957/BA6957@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6957/BA6957@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6957/BA6957@CB-T4-3B7E192871C4467B0E63.png
0,2022092970316056,AB17871,黑,AB17871-2-S,https://image.obdesign.com.tw/catalog/products/BA6957/BA6957@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17871/AB17871@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17871/AB17871@CB-T4-CC08EF73FD9402791E00.png
1,2022092970545890,BA6953,黑,BA6953-1-F,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@CB-T4-86E922E395248FBBC792.png
1,2022092970545890,FA2629,深藍,FA2629-1-M,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@CB-T4-9EAE97591034B4687388.png
0,2022092970545890,AB16755,白,AB16755-1-L,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-T4-A91912336244D4AB9017.png
0,2022092970545890,FA2629,深藍,FA2629-1-M,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@CB-T4-9EAE97591034B4687388.png
0,2022092970545890,BA6953,黑,BA6953-1-F,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6953/BA6953@CB-T4-86E922E395248FBBC792.png
0,2022092970545890,AB16755,白,AB16755-1-L,https://image.obdesign.com.tw/catalog/products/FA2629/FA2629@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-T4-A91912336244D4AB9017.png
1,2022092970572483,ZC2749,深綠,ZC2749-1-F,https://image.obdesign.com.tw/catalog/products/ZC2749/ZC2749@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2749/ZC2749@CB-1-1.jpg,
1,2022092970572483,AB17897,深藍,AB17897-1-F,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@CB-T4-C5F9C8768FB425AAA903.png
0,2022092970572483,ZC2749,深綠,ZC2749-1-F,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2749/ZC2749@CB-1-1.jpg,
0,2022092970572483,BA6742,灰紫,BA6742-2-S,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6742/BA6742@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6742/BA6742@CB-T4-BEE8D76AE1A41ECBF19A.png
0,2022092970572483,BA6742,灰紫,BA6742-2-S,https://image.obdesign.com.tw/catalog/products/ZC2749/ZC2749@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6742/BA6742@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6742/BA6742@CB-T4-BEE8D76AE1A41ECBF19A.png
0,2022092970572483,AB17897,深藍,AB17897-1-F,https://image.obdesign.com.tw/catalog/products/ZC2749/ZC2749@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17897/AB17897@CB-T4-C5F9C8768FB425AAA903.png
1,2022092974323382,DA9462,白,DA9462-2-F,https://image.obdesign.com.tw/catalog/products/DA9462/DA9462@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9462/DA9462@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9462/DA9462@CB-T4-0C37FC0CE284BB7B247E.png
1,2022092974323382,ZC2750,白,ZC2750-2-F,https://image.obdesign.com.tw/catalog/products/ZC2750/ZC2750@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2750/ZC2750@CB-2-1.jpg,
0,2022092974323382,DA9462,白,DA9462-2-F,https://image.obdesign.com.tw/catalog/products/ZC2750/ZC2750@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9462/DA9462@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9462/DA9462@CB-T4-0C37FC0CE284BB7B247E.png
0,2022092974323382,ZC2750,白,ZC2750-2-F,https://image.obdesign.com.tw/catalog/products/DA9462/DA9462@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2750/ZC2750@CB-2-1.jpg,
1,2022092976112795,QA1597,橘,QA1597-1-110,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@CB-T4-D3181B171134B0AB3D2B.png
1,2022092977132154,KL1480,卡其杏,KL1480-1-F,https://image.obdesign.com.tw/catalog/products/KL1480/KL1480@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1480/KL1480@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1480/KL1480@CB-T4-BB5158EF15F400FB6615.png
0,2022092977132154,KL1470,軍綠,KL1470-1-M,https://image.obdesign.com.tw/catalog/products/KL1480/KL1480@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1470/KL1470@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1470/KL1470@CB-T4-49A8DD7A88C48B7B5538.png
1,2022092978084448,QA1553,鮭魚粉,QA1553-2-110,https://image.obdesign.com.tw/catalog/products/QA1553/QA1553@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1553/QA1553@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/QA1553/QA1553@CB-T4-616B651BB80482E84768.png
1,2022092978381776,DA9428,丹寧藍,DA9428-2-S,https://image.obdesign.com.tw/catalog/products/DA9428/DA9428@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9428/DA9428@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9428/DA9428@CB-T4-CAD6CD959BB43B290B01.png
1,2022092978553739,EA3376,深藍,EA3376-1-S,https://image.obdesign.com.tw/catalog/products/EA3376/EA3376@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3376/EA3376@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3376/EA3376@CB-T4-773199EA9F04B6A91F5C.png
0,2022092978553739,BA6652,褐,BA6652-1-S,https://image.obdesign.com.tw/catalog/products/EA3376/EA3376@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6652/BA6652@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6652/BA6652@CB-T4-821F1C90C0740F785E34.png
0,2022092978553739,AB17756,霧藍,AB17756-4-S,https://image.obdesign.com.tw/catalog/products/EA3376/EA3376@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17756/AB17756@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17756/AB17756@CB-T4-0CFC8D3AAF84B7C848E0.png
1,2022092982407868,BA6903,黑,BA6903-2-S,https://image.obdesign.com.tw/catalog/products/BA6903/BA6903@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6903/BA6903@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6903/BA6903@CB-T4-71B52D672784091A303C.png
0,2022092982407868,AB17672,象牙白,AB17672-2-S,https://image.obdesign.com.tw/catalog/products/BA6903/BA6903@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17672/AB17672@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17672/AB17672@CB-T4-EC3FCB4A9FA47889531A.png
0,2022092982407868,FA2645,杏,FA2645-1-M,https://image.obdesign.com.tw/catalog/products/BA6903/BA6903@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2645/FA2645@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2645/FA2645@CB-T4-1F781657C174EFB92ED5.png
1,2022092984791744,AB17818,大象灰,AB17818-1-F,https://image.obdesign.com.tw/catalog/products/AB17818/AB17818@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17818/AB17818@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17818/AB17818@CB-T4-E96AD4656344505A12E8.png
1,2022092986110996,BA6833,象牙白,BA6833-1-S,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-T4-9629FDA17C64A4CAC997.png
1,2022092986110996,AB17752,卡其杏,AB17752-2-S,https://image.obdesign.com.tw/catalog/products/AB17752/AB17752@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17752/AB17752@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17752/AB17752@CB-T4-AF5F9D84CED42ADB2598.png
0,2022092986110996,AB17752,卡其杏,AB17752-2-S,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17752/AB17752@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17752/AB17752@CB-T4-AF5F9D84CED42ADB2598.png
0,2022092986110996,BA6833,象牙白,BA6833-1-S,https://image.obdesign.com.tw/catalog/products/AB17752/AB17752@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-4-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6833/BA6833@CB-T4-9629FDA17C64A4CAC997.png
1,2022092986363813,DA9448,駝,DA9448-1-S,https://image.obdesign.com.tw/catalog/products/DA9448/DA9448@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9448/DA9448@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/DA9448/DA9448@CB-T4-2E008051D864360A57E3.png
0,2022092986363813,EA3396,杏,EA3396-2-S,https://image.obdesign.com.tw/catalog/products/DA9448/DA9448@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3396/EA3396@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3396/EA3396@CB-T4-B21B796346944ED897A1.png
1,2022092992077055,BA6956,黑,BA6956-3-F,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@CB-T4-697D74663B24E6781526.png
1,2022092992077055,FA2681,黑,FA2681-1-F,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@CB-T4-FB5B6AA47E04F0493A4F.png
0,2022092992077055,ZC2747,金,ZC2747-1-F,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2747/ZC2747@CB-1-1.jpg,
0,2022092992077055,AB16755,白,AB16755-1-L,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-T4-A91912336244D4AB9017.png
0,2022092992077055,FA2681,黑,FA2681-1-F,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@1.jpg,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@CB-T4-FB5B6AA47E04F0493A4F.png
0,2022092992077055,ZC2747,金,ZC2747-1-F,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@1.jpg,https://image.obdesign.com.tw/catalog/products/ZC2747/ZC2747@CB-1-1.jpg,
0,2022092992077055,BA6956,黑,BA6956-3-F,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/BA6956/BA6956@CB-T4-697D74663B24E6781526.png
0,2022092992077055,AB16755,白,AB16755-1-L,https://image.obdesign.com.tw/catalog/products/FA2681/FA2681@1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB16755/AB16755@CB-T4-A91912336244D4AB9017.png
1,2022092994388137,KL1428,丹寧藍,KL1428-2-M,https://image.obdesign.com.tw/catalog/products/KL1428/KL1428@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1428/KL1428@CB-2-1.jpg,https://image.obdesign.com.tw/catalog/products/KL1428/KL1428@CB-T4-D932161F45E4661AF831.png
0,2022092994388137,KL1179,深藍,KL1179-1-M,https://image.obdesign.com.tw/catalog/products/KL1428/KL1428@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1179/KL1179@CB-1-1.jpg,
1,2022092996522686,AB17743,象牙白,AB17743-1-S,https://image.obdesign.com.tw/catalog/products/AB17743/AB17743@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17743/AB17743@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/AB17743/AB17743@CB-T4-B85164738A34C3F89F77.png
1,2022092996522686,EA3396,灰褐,EA3396-1-S,https://image.obdesign.com.tw/catalog/products/EA3396/EA3396@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3396/EA3396@CB-1-1.jpg,https://image.obdesign.com.tw/catalog/products/EA3396/EA3396@CB-T4-5C81596B9E84ED388AFE.png
