index,款號,款號品類,圖片,搭配款,搭配款品類,搭配款主圖,平拍圖,style1,style2
1868,AB17349,上衣,https://image.obdesign.com.tw/catalog/products/AB17349/AB17349@1.jpg,AB17349,上衣,https://image.obdesign.com.tw/catalog/products/AB17349/AB17349@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17349/AB17349@CB-T4-EE3995CA0734EC98638C.png,清新甜美,慵懶度假
1869,AB17353,上衣,https://image.obdesign.com.tw/catalog/products/AB17353/AB17353@PIC-16.jpg,AB17353,上衣,https://image.obdesign.com.tw/catalog/products/AB17353/AB17353@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17353/AB17353@CB-T4-13B21BDAAB9481D9AFC7.png,清新甜美,溫柔浪漫
1870,AB17357,上衣,https://image.obdesign.com.tw/catalog/products/AB17357/AB17357@PIC-15.jpg,AB17357,上衣,https://image.obdesign.com.tw/catalog/products/AB17357/AB17357@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17357/AB17357@CB-T4-5393803716A4DEE8C3E2.png,清新甜美,溫柔浪漫
1871,AB17370,上衣,https://image.obdesign.com.tw/catalog/products/AB17370/AB17370@PIC-15.jpg,AB17370,上衣,https://image.obdesign.com.tw/catalog/products/AB17370/AB17370@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17370/AB17370@CB-T4-8466B8477604783AF86B.png,率性休閒,清新甜美
1872,AB17425,上衣,https://image.obdesign.com.tw/catalog/products/AB17425/AB17425@PIC-15.jpg,AB17425,上衣,https://image.obdesign.com.tw/catalog/products/AB17425/AB17425@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17425/AB17425@CB-T4-2BAA9BC62E24A2A93CCE.png,清新甜美,溫柔浪漫
1873,AB17445,上衣,https://image.obdesign.com.tw/catalog/products/AB17445/AB17445@PIC-15.jpg,AB17445,上衣,https://image.obdesign.com.tw/catalog/products/AB17445/AB17445@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17445/AB17445@CB-T4-81E59D7F1D54751884B8.png,清新甜美,溫柔浪漫
1874,AB17453,上衣,https://image.obdesign.com.tw/catalog/products/AB17453/AB17453@PIC-15.jpg,AB17453,上衣,https://image.obdesign.com.tw/catalog/products/AB17453/AB17453@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17453/AB17453@CB-T4-A0350EC84A04E21BC38A.png,清新甜美,溫柔浪漫
1875,AB17465,上衣,https://image.obdesign.com.tw/catalog/products/AB17465/AB17465@PIC-14.jpg,AB17465,上衣,https://image.obdesign.com.tw/catalog/products/AB17465/AB17465@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17465/AB17465@CB-T4-3DF8A449F584599A33DD.png,簡約質感,大氣優雅
1876,AB17594,上衣,https://image.obdesign.com.tw/catalog/products/AB17594/AB17594@1.jpg,AB17594,上衣,https://image.obdesign.com.tw/catalog/products/AB17594/AB17594@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17594/AB17594@CB-T4-9E41FD7460F4B819DC3B.png,清新甜美,溫柔浪漫
1877,AB17767,上衣,https://image.obdesign.com.tw/catalog/products/AB17767/AB17767@1.jpg,AB17767,上衣,https://image.obdesign.com.tw/catalog/products/AB17767/AB17767@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17767/AB17767@CB-T4-DAAE577D7B74FE5A5096.png,率性休閒,清新甜美
1878,AB17800,上衣,https://image.obdesign.com.tw/catalog/products/AB17800/AB17800@1.jpg,AB17800,上衣,https://image.obdesign.com.tw/catalog/products/AB17800/AB17800@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17800/AB17800@CB-T4-DD57D0EA5174B679250A.png,清新甜美,溫柔浪漫
1879,AB17878,上衣,https://image.obdesign.com.tw/catalog/products/AB17878/AB17878@1.jpg,AB17878,上衣,https://image.obdesign.com.tw/catalog/products/AB17878/AB17878@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17878/AB17878@CB-T4-7F2F4400BD64DE08DFCF.png,清新甜美,溫柔浪漫
1880,AB17978,上衣,https://image.obdesign.com.tw/catalog/products/AB17978/AB17978@1.jpg,AB17978,上衣,https://image.obdesign.com.tw/catalog/products/AB17978/AB17978@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17978/AB17978@CB-T4-1752843FE3D49E0A6153.png,率性休閒,清新甜美
1890,KG0541,上衣,https://image.obdesign.com.tw/catalog/products/KG0541/KG0541@PIC-19.jpg,KG0541,上衣,https://image.obdesign.com.tw/catalog/products/KG0541/KG0541@1.jpg,https://image.obdesign.com.tw/catalog/products/KG0541/KG0541@CB-T4-7ECC91A3B4948DEA3E51.png,率性休閒,其他
1912,KG1362,上衣,https://image.obdesign.com.tw/catalog/products/KG1362/KG1362@PIC-20.jpg,KG1362,上衣,https://image.obdesign.com.tw/catalog/products/KG1362/KG1362@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1362/KG1362@CB-T4-1AFC2125F694644A4C11.png,清新甜美,慵懶度假
1983,KL1271,上衣,https://image.obdesign.com.tw/catalog/products/KL1271/KL1271@PIC-10.jpg,KL1255,上衣,https://image.obdesign.com.tw/catalog/products/KL1255/KL1255@1.jpg,https://image.obdesign.com.tw/catalog/products/KL1255/KL1255@CB-T4-B5B88AB72884C4BB7D08.png,率性休閒,其他
1986,KL1278,上衣,https://image.obdesign.com.tw/catalog/products/KL1278/KL1278@PIC-1.jpg,KG1279,上衣,https://image.obdesign.com.tw/catalog/products/KG1279/KG1279@1.jpg,,率性休閒,簡約質感
1991,MA0499,上衣,https://image.obdesign.com.tw/catalog/products/MA0499/MA0499@PIC-20.jpg,MA0499,上衣,https://image.obdesign.com.tw/catalog/products/MA0499/MA0499@1.jpg,https://image.obdesign.com.tw/catalog/products/MA0499/MA0499@CB-T4-DE93270C98F4FB3A60EA.png,簡約質感,
1998,QA1454,上衣,https://image.obdesign.com.tw/catalog/products/QA1454/QA1454@PIC-1.jpg,QA1453,上衣,https://image.obdesign.com.tw/catalog/products/QA1453/QA1453@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1453/QA1453@CB-T4-78966665CE74A26BE283.png,率性休閒,
2648,QA1454,上衣,https://image.obdesign.com.tw/catalog/products/QA1454/QA1454@1.jpg,QA1453,上衣,https://image.obdesign.com.tw/catalog/products/QA1453/QA1453@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1453/QA1453@CB-T4-78966665CE74A26BE283.png,率性休閒,
1999,QA1466,上衣,https://image.obdesign.com.tw/catalog/products/QA1466/QA1466@PIC-33.jpg,QA1466,上衣,https://image.obdesign.com.tw/catalog/products/QA1466/QA1466@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1466/QA1466@CB-T4-8335C4C925B46AEAA8A7.png,率性休閒,
1154,QA1466,上衣,https://image.obdesign.com.tw/catalog/products/QA1466/QA1466@1.jpg,QA1449,褲子,https://image.obdesign.com.tw/catalog/products/QA1449/QA1449@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1449/QA1449@CB-T4-D614FE383A34B5D94604.png,率性休閒,
2001,QA1494,上衣,https://image.obdesign.com.tw/catalog/products/QA1494/QA1494@PIC-11.jpg,QA1498,上衣,https://image.obdesign.com.tw/catalog/products/QA1498/QA1498@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1498/QA1498@CB-T4-1FD8BFD90644BE8BC6F6.png,率性休閒,
2649,QA1494,上衣,https://image.obdesign.com.tw/catalog/products/QA1494/QA1494@1.jpg,QA1498,上衣,https://image.obdesign.com.tw/catalog/products/QA1498/QA1498@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1498/QA1498@CB-T4-1FD8BFD90644BE8BC6F6.png,率性休閒,
2002,QA1513,上衣,https://image.obdesign.com.tw/catalog/products/QA1513/QA1513@PIC-1.jpg,KS1043,上衣,https://image.obdesign.com.tw/catalog/products/KS1043/KS1043@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1043/KS1043@CB-T4-B5A73206A2A457FAEC4B.png,率性休閒,
2003,QA1568,上衣,https://image.obdesign.com.tw/catalog/products/QA1568/QA1568@PIC-5.jpg,QA1569,上衣,https://image.obdesign.com.tw/catalog/products/QA1569/QA1569@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1569/QA1569@CB-T4-38AD4444C7F48F39A47D.png,率性休閒,
2004,QA1597,上衣,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@PIC-15.jpg,KG1449,上衣,https://image.obdesign.com.tw/catalog/products/KG1449/KG1449@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1449/KG1449@CB-T4-27EB88D7F9E42D4A63E1.png,率性休閒,
2650,QA1597,上衣,https://image.obdesign.com.tw/catalog/products/QA1597/QA1597@1.jpg,KG1449,上衣,https://image.obdesign.com.tw/catalog/products/KG1449/KG1449@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1449/KG1449@CB-T4-27EB88D7F9E42D4A63E1.png,率性休閒,
2016,KS1000,內著,https://image.obdesign.com.tw/catalog/products/KS1000/KS1000@PIC-3.jpg,KS0999,褲子,https://image.obdesign.com.tw/catalog/products/KS0999/KS0999@1.jpg,https://image.obdesign.com.tw/catalog/products/KS0999/KS0999@CB-T4-EEE30C048934A1E8B3C6.png,率性休閒,簡約質感
2067,KG1359,內著,https://image.obdesign.com.tw/catalog/products/KG1359/KG1359@PIC-39.jpg,KG1359,內著,https://image.obdesign.com.tw/catalog/products/KG1359/KG1359@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1359/KG1359@CB-T4-C15A0F851464F638696D.png,率性休閒,簡約質感
2677,KG1359,內著,https://image.obdesign.com.tw/catalog/products/KG1359/KG1359@1.jpg,EA3140,外套,https://image.obdesign.com.tw/catalog/products/EA3140/EA3140@1.jpg,,率性休閒,簡約質感
2190,EA3327,外套,https://image.obdesign.com.tw/catalog/products/EA3327/EA3327@PIC-23.jpg,BA6528,褲子,https://image.obdesign.com.tw/catalog/products/BA6528/BA6528@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6528/BA6528@CB-T4-1B6439B5B064E1980BC6.png,率性休閒,態度個性
2191,EA3327,外套,https://image.obdesign.com.tw/catalog/products/EA3327/EA3327@PIC-4.jpg,BA6660,褲子,https://image.obdesign.com.tw/catalog/products/BA6660/BA6660@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6660/BA6660@CB-T4-55D640256DB4BAD8353E.png,率性休閒,態度個性
2456,EA3327,外套,https://image.obdesign.com.tw/catalog/products/EA3327/EA3327@PIC-36.jpg,EA3327,外套,https://image.obdesign.com.tw/catalog/products/EA3327/EA3327@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3327/EA3327@CB-T4-8298A01616D4AC1BC6D3.png,率性休閒,態度個性
2230,QA1501,外套,https://image.obdesign.com.tw/catalog/products/QA1501/QA1501@PIC-6.jpg,QA1431,褲子,https://image.obdesign.com.tw/catalog/products/QA1431/QA1431@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1431/QA1431@CB-T4-14847E776E847A6AD8B2.png,率性休閒,
2562,QA1501,外套,https://image.obdesign.com.tw/catalog/products/QA1501/QA1501@PIC-3.jpg,QA1481,上衣,https://image.obdesign.com.tw/catalog/products/QA1481/QA1481@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1481/QA1481@CB-T4-581E0886862493FB1BC7.png,率性休閒,
2563,QA1501,外套,https://image.obdesign.com.tw/catalog/products/QA1501/QA1501@PIC-2.jpg,QA1480,上衣,https://image.obdesign.com.tw/catalog/products/QA1480/QA1480@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1480/QA1480@CB-T4-E67E530202940B48E50A.png,率性休閒,
2832,QA1501,外套,https://image.obdesign.com.tw/catalog/products/QA1501/QA1501@1.jpg,QA1431,褲子,https://image.obdesign.com.tw/catalog/products/QA1431/QA1431@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1431/QA1431@CB-T4-14847E776E847A6AD8B2.png,率性休閒,
3011,QA1501,外套,https://image.obdesign.com.tw/catalog/products/QA1501/QA1501@1.jpg,QA1481,上衣,https://image.obdesign.com.tw/catalog/products/QA1481/QA1481@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1481/QA1481@CB-T4-581E0886862493FB1BC7.png,率性休閒,
2262,EA2250,外套,https://image.obdesign.com.tw/catalog/products/EA2250/EA2250@PIC-6.jpg,BA3878,未設定,https://image.obdesign.com.tw/catalog/products/BA3878/BA3878@1.jpg,,簡約質感,都會輕熟
2453,EA2250,外套,https://image.obdesign.com.tw/catalog/products/EA2250/EA2250@PIC-50.jpg,EA2250,外套,https://image.obdesign.com.tw/catalog/products/EA2250/EA2250@1.jpg,,簡約質感,都會輕熟
2314,EA2809,外套,https://image.obdesign.com.tw/catalog/products/EA2809/EA2809@PIC-1.jpg,ZC1683,未設定,https://image.obdesign.com.tw/catalog/products/ZC1683/ZC1683@1.jpg,,溫柔浪漫,大氣優雅
2315,EA2809,外套,https://image.obdesign.com.tw/catalog/products/EA2809/EA2809@PIC-6.jpg,DA7114,未設定,https://image.obdesign.com.tw/catalog/products/DA7114/DA7114@1.jpg,,溫柔浪漫,大氣優雅
2316,EA2809,外套,https://image.obdesign.com.tw/catalog/products/EA2809/EA2809@PIC-13.jpg,ZC1636,未設定,https://image.obdesign.com.tw/catalog/products/ZC1636/ZC1636@1.jpg,,溫柔浪漫,大氣優雅
2317,EA2809,外套,https://image.obdesign.com.tw/catalog/products/EA2809/EA2809@PIC-15.jpg,ZB0752,未設定,https://image.obdesign.com.tw/catalog/products/ZB0752/ZB0752@1.jpg,,溫柔浪漫,大氣優雅
2318,EA2814,外套,https://image.obdesign.com.tw/catalog/products/EA2814/EA2814@PIC-2.jpg,CA1784,未設定,https://image.obdesign.com.tw/catalog/products/CA1784/CA1784@1.jpg,,率性休閒,簡約質感
2319,EA2814,外套,https://image.obdesign.com.tw/catalog/products/EA2814/EA2814@PIC-1.jpg,AB11724,未設定,https://image.obdesign.com.tw/catalog/products/AB11724/AB11724@1.jpg,,率性休閒,簡約質感
2478,EA2814,外套,https://image.obdesign.com.tw/catalog/products/EA2814/EA2814@PIC-4.jpg,AB11452,上衣,https://image.obdesign.com.tw/catalog/products/AB11452/AB11452@1.jpg,,率性休閒,簡約質感
2334,EA2881,外套,https://image.obdesign.com.tw/catalog/products/EA2881/EA2881@PIC-3.jpg,AB11648,未設定,https://image.obdesign.com.tw/catalog/products/AB11648/AB11648@1.jpg,,簡約質感,大氣優雅
2335,EA2881,外套,https://image.obdesign.com.tw/catalog/products/EA2881/EA2881@PIC-5.jpg,BA5244,未設定,https://image.obdesign.com.tw/catalog/products/BA5244/BA5244@1.jpg,,簡約質感,大氣優雅
2338,EA2902,外套,https://image.obdesign.com.tw/catalog/products/EA2902/EA2902@PIC-3.jpg,DA7270,未設定,https://image.obdesign.com.tw/catalog/products/DA7270/DA7270@1.jpg,,率性休閒,簡約質感
2484,EA2902,外套,https://image.obdesign.com.tw/catalog/products/EA2902/EA2902@PIC-7.jpg,AB10972,上衣,https://image.obdesign.com.tw/catalog/products/AB10972/AB10972@1.jpg,,率性休閒,簡約質感
2358,EA2949,外套,https://image.obdesign.com.tw/catalog/products/EA2949/EA2949@PIC-10.jpg,GA494,未設定,https://image.obdesign.com.tw/catalog/products/GA494/GA494@1.jpg,,率性休閒,慵懶度假
2359,EA2949,外套,https://image.obdesign.com.tw/catalog/products/EA2949/EA2949@PIC-8.jpg,VA576,未設定,https://image.obdesign.com.tw/catalog/products/VA576/VA576@1.jpg,,率性休閒,慵懶度假
2360,EA2949,外套,https://image.obdesign.com.tw/catalog/products/EA2949/EA2949@PIC-7.jpg,BA4803,未設定,https://image.obdesign.com.tw/catalog/products/BA4803/BA4803@1.jpg,,率性休閒,慵懶度假
2377,EA3015,外套,https://image.obdesign.com.tw/catalog/products/EA3015/EA3015@PIC-17.jpg,SD0296,未設定,https://image.obdesign.com.tw/catalog/products/SD0296/SD0296@1.jpg,,率性休閒,清新甜美
2381,EA3037,外套,https://image.obdesign.com.tw/catalog/products/EA3037/EA3037@PIC-10.jpg,AB14006,未設定,https://image.obdesign.com.tw/catalog/products/AB14006/AB14006@1.jpg,,率性休閒,簡約質感
2499,EA3037,外套,https://image.obdesign.com.tw/catalog/products/EA3037/EA3037@PIC-4.jpg,AB13969,上衣,https://image.obdesign.com.tw/catalog/products/AB13969/AB13969@1.jpg,,率性休閒,簡約質感
2891,EA3037,外套,https://image.obdesign.com.tw/catalog/products/EA3037/EA3037@1.jpg,DA8198,未設定,https://image.obdesign.com.tw/catalog/products/DA8198/DA8198@1.jpg,,率性休閒,簡約質感
2892,EA3037,外套,https://image.obdesign.com.tw/catalog/products/EA3037/EA3037@1.jpg,ZC2062,未設定,https://image.obdesign.com.tw/catalog/products/ZC2062/ZC2062@1.jpg,,率性休閒,簡約質感
2400,EA3125,外套,https://image.obdesign.com.tw/catalog/products/EA3125/EA3125@PIC-3.jpg,SD0304,未設定,https://image.obdesign.com.tw/catalog/products/SD0304/SD0304@1.jpg,,簡約質感,慵懶度假
2455,EA3324,外套,https://image.obdesign.com.tw/catalog/products/EA3324/EA3324@PIC-35.jpg,EA3324,外套,https://image.obdesign.com.tw/catalog/products/EA3324/EA3324@1.jpg,https://image.obdesign.com.tw/catalog/products/EA3324/EA3324@CB-T4-5872573B7D84BD0BA78C.png,簡約質感,大氣優雅
2923,EA3324,外套,https://image.obdesign.com.tw/catalog/products/EA3324/EA3324@1.jpg,DA6845,未設定,https://image.obdesign.com.tw/catalog/products/DA6845/DA6845@1.jpg,,簡約質感,大氣優雅
2924,EA3324,外套,https://image.obdesign.com.tw/catalog/products/EA3324/EA3324@1.jpg,DA9301,未設定,https://image.obdesign.com.tw/catalog/products/DA9301/DA9301@1.jpg,https://image.obdesign.com.tw/catalog/products/DA9301/DA9301@CB-T4-B70A2488C344DA7B7866.png,簡約質感,大氣優雅
2460,QA1529,外套,https://image.obdesign.com.tw/catalog/products/QA1529/QA1529@PIC-10.jpg,KS1062,外套,https://image.obdesign.com.tw/catalog/products/KS1062/KS1062@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1062/KS1062@CB-T4-8AC6F58A09B4EEB89E5A.png,率性休閒,
2465,KS0984,外套,https://image.obdesign.com.tw/catalog/products/KS0984/KS0984@PIC-6.jpg,KS1006,內著,https://image.obdesign.com.tw/catalog/products/KS1006/KS1006@1.jpg,https://image.obdesign.com.tw/catalog/products/KS1006/KS1006@CB-T4-7D5AB4C8D3044929594D.png,率性休閒,態度個性
2564,QA1502,外套,https://image.obdesign.com.tw/catalog/products/QA1502/QA1502@PIC-3.jpg,QA1480,上衣,https://image.obdesign.com.tw/catalog/products/QA1480/QA1480@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1480/QA1480@CB-T4-E67E530202940B48E50A.png,率性休閒,
2565,QA1502,外套,https://image.obdesign.com.tw/catalog/products/QA1502/QA1502@PIC-9.jpg,QA1466,上衣,https://image.obdesign.com.tw/catalog/products/QA1466 /QA1466 @1.jpg,https://image.obdesign.com.tw/catalog/products/QA1466/QA1466@CB-T4-8335C4C925B46AEAA8A7.png,率性休閒,
2566,QA1558,外套,https://image.obdesign.com.tw/catalog/products/QA1558/QA1558@PIC-8.jpg,QA1569,上衣,https://image.obdesign.com.tw/catalog/products/QA1569/QA1569@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1569/QA1569@CB-T4-38AD4444C7F48F39A47D.png,率性休閒,
2964,ZQ0026,未設定,https://image.obdesign.com.tw/catalog/products/ZQ0026/ZQ0026@PIC-10.jpg,QA1385,褲子,https://image.obdesign.com.tw/catalog/products/QA1385/QA1385@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1385/QA1385@CB-T4-0C6587B7D474B5DAF6B1.png,率性休閒,清新甜美
4717,ZQ0026,未設定,https://image.obdesign.com.tw/catalog/products/ZQ0026/ZQ0026@PIC-8.jpg,QA1412,未設定,https://image.obdesign.com.tw/catalog/products/QA1412/QA1412@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1412/QA1412@CB-T4-044141A861549A186E32.png,率性休閒,清新甜美
5115,ZQ0026,未設定,https://image.obdesign.com.tw/catalog/products/ZQ0026/ZQ0026@PIC-7.jpg,QA1506,上衣,https://image.obdesign.com.tw/catalog/products/QA1506/QA1506@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1506/QA1506@CB-T4-C00F05D33A84E7EB748B.png,率性休閒,清新甜美
2965,ZQ0028,未設定,https://image.obdesign.com.tw/catalog/products/ZQ0028/ZQ0028@PIC-12.jpg,QA1471,褲子,https://image.obdesign.com.tw/catalog/products/QA1471/QA1471@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1471/QA1471@CB-T4-3A1E96AD3B74E1793B3D.png,率性休閒,清新甜美
5117,ZQ0028,未設定,https://image.obdesign.com.tw/catalog/products/ZQ0028/ZQ0028@PIC-8.jpg,QA1472,上衣,https://image.obdesign.com.tw/catalog/products/QA1472/QA1472@1.jpg,https://image.obdesign.com.tw/catalog/products/QA1472/QA1472@CB-T4-8F0BACA875A450E8BB24.png,率性休閒,清新甜美
5118,ZQ0028,未設定,https://image.obdesign.com.tw/catalog/products/ZQ0028/ZQ0028@PIC-2.jpg,QA1262,上衣,https://image.obdesign.com.tw/catalog/products/QA1262/QA1262@1.jpg,,率性休閒,清新甜美
3031,FA1969,未設定,https://image.obdesign.com.tw/catalog/products/FA1969/FA1969@PIC-6.jpg,BA4775,裙子,https://image.obdesign.com.tw/catalog/products/BA4775/BA4775@1.jpg,https://image.obdesign.com.tw/catalog/products/BA4775/BA4775@CB-T4-C9E01666A994916855B7.png,率性休閒,清新甜美
4154,FA1969,未設定,https://image.obdesign.com.tw/catalog/products/FA1969/FA1969@PIC-1.jpg,AB9125,未設定,https://image.obdesign.com.tw/catalog/products/AB9125/AB9125@1.jpg,,率性休閒,清新甜美
4155,FA1969,未設定,https://image.obdesign.com.tw/catalog/products/FA1969/FA1969@PIC-8.jpg,AB9452,未設定,https://image.obdesign.com.tw/catalog/products/AB9452/AB9452@1.jpg,,率性休閒,清新甜美
4156,FA1969,未設定,https://image.obdesign.com.tw/catalog/products/FA1969/FA1969@PIC-12.jpg,FA1963,未設定,https://image.obdesign.com.tw/catalog/products/FA1963/FA1963@1.jpg,,率性休閒,清新甜美
5000,FA1969,未設定,https://image.obdesign.com.tw/catalog/products/FA1969/FA1969@PIC-4.jpg,AB9499,上衣,https://image.obdesign.com.tw/catalog/products/AB9499/AB9499@1.jpg,,率性休閒,清新甜美
4309,FA1969,未設定,https://image.obdesign.com.tw/catalog/products/FA1969/FA1969@1.jpg,KG0117,上衣,https://image.obdesign.com.tw/catalog/products/KG0117/KG0117@1.jpg,,率性休閒,清新甜美
3050,KG1376,未設定,https://image.obdesign.com.tw/catalog/products/KG1376/KG1376@PIC-10.jpg,KG1253,裙子,https://image.obdesign.com.tw/catalog/products/KG1253/KG1253@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1253/KG1253@CB-T4-BF34EA4EFE14C2491146.png,率性休閒,清新甜美
5044,KG1376,未設定,https://image.obdesign.com.tw/catalog/products/KG1376/KG1376@PIC-2.jpg,KG1282,上衣,https://image.obdesign.com.tw/catalog/products/KG1282/KG1282@1.jpg,https://image.obdesign.com.tw/catalog/products/KG1282/KG1282@CB-T4-B9FF3936AA04CC58821F.png,率性休閒,清新甜美
3456,AB17645,未設定,https://image.obdesign.com.tw/catalog/products/AB17645/AB17645@1.jpg,AB17645,未設定,https://image.obdesign.com.tw/catalog/products/AB17645/AB17645@1.jpg,https://image.obdesign.com.tw/catalog/products/AB17645/AB17645@CB-T4-016EE09AE924559B3F62.png,清新甜美,溫柔浪漫
3634,BA6898,未設定,https://image.obdesign.com.tw/catalog/products/BA6898/BA6898@1.jpg,BA6898,未設定,https://image.obdesign.com.tw/catalog/products/BA6898/BA6898@1.jpg,https://image.obdesign.com.tw/catalog/products/BA6898/BA6898@CB-T4-B4B8A0D5536457D9C556.png,率性休閒,清新甜美
3766,DA6972,未設定,https://image.obdesign.com.tw/catalog/products/DA6972/DA6972@PIC-7.jpg,EA1268,未設定,https://image.obdesign.com.tw/catalog/products/EA1268/EA1268@1.jpg,,溫柔浪漫,大氣優雅
3767,DA6972,未設定,https://image.obdesign.com.tw/catalog/products/DA6972/DA6972@PIC-9.jpg,FA1745,未設定,https://image.obdesign.com.tw/catalog/products/FA1745/FA1745@1.jpg,,溫柔浪漫,大氣優雅
3415,DA6972,未設定,https://image.obdesign.com.tw/catalog/products/DA6972/DA6972@1.jpg,EA1268,未設定,https://image.obdesign.com.tw/catalog/products/EA1268/EA1268@1.jpg,,溫柔浪漫,大氣優雅
3416,DA6972,未設定,https://image.obdesign.com.tw/catalog/products/DA6972/DA6972@1.jpg,FA2004,未設定,https://image.obdesign.com.tw/catalog/products/FA2004/FA2004@1.jpg,,溫柔浪漫,大氣優雅
3773,DA7030,未設定,https://image.obdesign.com.tw/catalog/products/DA7030/DA7030@PIC-4.jpg,ZC1598,未設定,https://image.obdesign.com.tw/catalog/products/ZC1598/ZC1598@1.jpg,,清新甜美,溫柔浪漫
3424,DA7030,未設定,https://image.obdesign.com.tw/catalog/products/DA7030/DA7030@1.jpg,ZC1598,未設定,https://image.obdesign.com.tw/catalog/products/ZC1598/ZC1598@1.jpg,,清新甜美,溫柔浪漫
3787,DA7066,未設定,https://image.obdesign.com.tw/catalog/products/DA7066/DA7066@PIC-4.jpg,ZB0729,未設定,https://image.obdesign.com.tw/catalog/products/ZB0729/ZB0729@1.jpg,,率性休閒,清新甜美
3426,DA7066,未設定,https://image.obdesign.com.tw/catalog/products/DA7066/DA7066@1.jpg,ZB0729,未設定,https://image.obdesign.com.tw/catalog/products/ZB0729/ZB0729@1.jpg,,率性休閒,清新甜美
3811,DA7206,未設定,https://image.obdesign.com.tw/catalog/products/DA7206/DA7206@2.jpg,SD0232,未設定,https://image.obdesign.com.tw/catalog/products/SD0232/SD0232@1.jpg,,溫柔浪漫,大氣優雅
3858,DA7440,未設定,https://image.obdesign.com.tw/catalog/products/DA7440/DA7440@PIC-8.jpg,BA2258,未設定,https://image.obdesign.com.tw/catalog/products/BA2258/BA2258@1.jpg,,率性休閒,清新甜美
3459,DA7440,未設定,https://image.obdesign.com.tw/catalog/products/DA7440/DA7440@1.jpg,EA2944,未設定,https://image.obdesign.com.tw/catalog/products/EA2944/EA2944@1.jpg,,率性休閒,清新甜美
3970,DA7440,未設定,https://image.obdesign.com.tw/catalog/products/DA7440/DA7440@1.jpg,EA3054,外套,https://image.obdesign.com.tw/catalog/products/EA3054/EA3054@1.jpg,,率性休閒,清新甜美
3875,DA8056,未設定,https://image.obdesign.com.tw/catalog/products/DA8056/DA8056@PIC-7.jpg,SD0291,未設定,https://image.obdesign.com.tw/catalog/products/SD0291/SD0291@1.jpg,,簡約質感,大氣優雅
3884,DA8143,未設定,https://image.obdesign.com.tw/catalog/products/DA8143/DA8143@PIC-6.jpg,SD0289,未設定,https://image.obdesign.com.tw/catalog/products/SD0289/SD0289@1.jpg,,簡約質感,大氣優雅
3537,DA8143,未設定,https://image.obdesign.com.tw/catalog/products/DA8143/DA8143@1.jpg,EA2903,未設定,https://image.obdesign.com.tw/catalog/products/EA2903/EA2903@1.jpg,,簡約質感,大氣優雅
3885,DA8144,未設定,https://image.obdesign.com.tw/catalog/products/DA8144/DA8144@PIC-7.jpg,SD0300,未設定,https://image.obdesign.com.tw/catalog/products/SD0300/SD0300@1.jpg,,清新甜美,溫柔浪漫
4007,DA8144,未設定,https://image.obdesign.com.tw/catalog/products/DA8144/DA8144@1.jpg,EA2815,外套,https://image.obdesign.com.tw/catalog/products/EA2815/EA2815@1.jpg,,清新甜美,溫柔浪漫
